task,model,is_inst,threshold_fitted,threshold,accuracy,bench_hash,num_shots,prompt_format,prompt_connector,prompt_granularity,prompt_feature_order,eval_results_path,predictions_path
ACSEmployment,mistralai--Mistral-Small-24B-Base-2501,0,1,0.5,0.7687315944142813,2089568960,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-Small-24B-Base-2501/mistralai--Mistral-Small-24B-Base-2501_task-ACSEmployment/mistralai--Mistral-Small-24B-Base-2501_bench-2089568960/results.bench-2089568960.json,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-Small-24B-Base-2501/mistralai--Mistral-Small-24B-Base-2501_task-ACSEmployment/mistralai--Mistral-Small-24B-Base-2501_bench-2089568960/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,mistralai--Mistral-Small-24B-Base-2501,0,0,0.5,0.7687315944142813,2089568960,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-Small-24B-Base-2501/mistralai--Mistral-Small-24B-Base-2501_task-ACSEmployment/mistralai--Mistral-Small-24B-Base-2501_bench-2089568960/results.bench-2089568960.json,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-Small-24B-Base-2501/mistralai--Mistral-Small-24B-Base-2501_task-ACSEmployment/mistralai--Mistral-Small-24B-Base-2501_bench-2089568960/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,Qwen--Qwen2.5-72B-Instruct,1,0,0.5,0.7739786348424498,1857384882,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2.5-72B-Instruct/Qwen--Qwen2.5-72B-Instruct_task-ACSEmployment/Qwen--Qwen2.5-72B-Instruct_bench-1857384882/results.bench-1857384882.json,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2.5-72B-Instruct/Qwen--Qwen2.5-72B-Instruct_task-ACSEmployment/Qwen--Qwen2.5-72B-Instruct_bench-1857384882/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,Qwen--Qwen2.5-72B-Instruct,1,1,0.29434697855750486,0.7764476485657162,2227899815,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2.5-72B-Instruct/Qwen--Qwen2.5-72B-Instruct_task-ACSEmployment/Qwen--Qwen2.5-72B-Instruct_bench-2227899815/results.bench-2227899815.json,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2.5-72B-Instruct/Qwen--Qwen2.5-72B-Instruct_task-ACSEmployment/Qwen--Qwen2.5-72B-Instruct_bench-1857384882/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3-8B,0,1,0.5625,0.7293417096452222,3225591818,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-8B/meta-llama--Meta-Llama-3-8B_task-ACSEmployment/meta-llama--Meta-Llama-3-8B_bench-3225591818/results.bench-3225591818.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-8B/meta-llama--Meta-Llama-3-8B_task-ACSEmployment/meta-llama--Meta-Llama-3-8B_bench-2988106114/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3-8B,0,0,0.5,0.7181368989311241,2988106114,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-8B/meta-llama--Meta-Llama-3-8B_task-ACSEmployment/meta-llama--Meta-Llama-3-8B_bench-2988106114/results.bench-2988106114.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-8B/meta-llama--Meta-Llama-3-8B_task-ACSEmployment/meta-llama--Meta-Llama-3-8B_bench-2988106114/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3.1-70B-Instruct,1,0,0.5,0.7982516045499072,3920051552,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-70B-Instruct/meta-llama--Meta-Llama-3.1-70B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3.1-70B-Instruct_bench-3920051552/results.bench-3920051552.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-70B-Instruct/meta-llama--Meta-Llama-3.1-70B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3.1-70B-Instruct_bench-3920051552/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3.1-70B-Instruct,1,1,0.4375,0.7986656819452985,2847844749,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-70B-Instruct/meta-llama--Meta-Llama-3.1-70B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3.1-70B-Instruct_bench-2847844749/results.bench-2847844749.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-70B-Instruct/meta-llama--Meta-Llama-3.1-70B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3.1-70B-Instruct_bench-3920051552/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,google--gemma-2-9b,0,0,0.5,0.753058455985736,39051759,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-google--gemma-2-9b/google--gemma-2-9b_task-ACSEmployment/google--gemma-2-9b_bench-39051759/results.bench-39051759.json,results/folktexts/10-reuse-bullet-is/model-google--gemma-2-9b/google--gemma-2-9b_task-ACSEmployment/google--gemma-2-9b_bench-39051759/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,google--gemma-2-9b,0,1,0.4387351778656126,0.7483923599630421,3153720565,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-google--gemma-2-9b/google--gemma-2-9b_task-ACSEmployment/google--gemma-2-9b_bench-3153720565/results.bench-3153720565.json,results/folktexts/10-reuse-bullet-is/model-google--gemma-2-9b/google--gemma-2-9b_task-ACSEmployment/google--gemma-2-9b_bench-39051759/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,allenai--OLMo-2-1124-7B,0,0,0.5,0.6025227819820711,2483079833,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-allenai--OLMo-2-1124-7B/allenai--OLMo-2-1124-7B_task-ACSEmployment/allenai--OLMo-2-1124-7B_bench-2483079833/results.bench-2483079833.json,results/folktexts/10-reuse-bullet-is/model-allenai--OLMo-2-1124-7B/allenai--OLMo-2-1124-7B_task-ACSEmployment/allenai--OLMo-2-1124-7B_bench-2483079833/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,allenai--OLMo-2-1124-7B,0,1,0.3268101761252446,0.6144661337222777,1698219922,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-allenai--OLMo-2-1124-7B/allenai--OLMo-2-1124-7B_task-ACSEmployment/allenai--OLMo-2-1124-7B_bench-1698219922/results.bench-1698219922.json,results/folktexts/10-reuse-bullet-is/model-allenai--OLMo-2-1124-7B/allenai--OLMo-2-1124-7B_task-ACSEmployment/allenai--OLMo-2-1124-7B_bench-2483079833/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3-8B-Instruct,1,0,0.5,0.7332445436032767,2031280728,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-8B-Instruct/meta-llama--Meta-Llama-3-8B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3-8B-Instruct_bench-2031280728/results.bench-2031280728.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-8B-Instruct/meta-llama--Meta-Llama-3-8B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3-8B-Instruct_bench-2031280728/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3-8B-Instruct,1,1,0.53125,0.734400252154593,3218046286,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-8B-Instruct/meta-llama--Meta-Llama-3-8B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3-8B-Instruct_bench-3218046286/results.bench-3218046286.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-8B-Instruct/meta-llama--Meta-Llama-3-8B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3-8B-Instruct_bench-2031280728/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,Qwen--Qwen2-72B-Instruct,1,1,0.3776908023483366,0.7619796607655488,2832347822,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-72B-Instruct/Qwen--Qwen2-72B-Instruct_task-ACSEmployment/Qwen--Qwen2-72B-Instruct_bench-2832347822/results.bench-2832347822.json,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-72B-Instruct/Qwen--Qwen2-72B-Instruct_task-ACSEmployment/Qwen--Qwen2-72B-Instruct_bench-2885385551/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,Qwen--Qwen2-72B-Instruct,1,0,0.5,0.7608270423440489,2885385551,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-72B-Instruct/Qwen--Qwen2-72B-Instruct_task-ACSEmployment/Qwen--Qwen2-72B-Instruct_bench-2885385551/results.bench-2885385551.json,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-72B-Instruct/Qwen--Qwen2-72B-Instruct_task-ACSEmployment/Qwen--Qwen2-72B-Instruct_bench-2885385551/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3.2-3B,0,0,0.5,0.6770196315947233,652142191,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.2-3B/meta-llama--Meta-Llama-3.2-3B_task-ACSEmployment/meta-llama--Meta-Llama-3.2-3B_bench-652142191/results.bench-652142191.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.2-3B/meta-llama--Meta-Llama-3.2-3B_task-ACSEmployment/meta-llama--Meta-Llama-3.2-3B_bench-652142191/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3.2-3B,0,1,0.5625,0.7024297690745989,303003459,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.2-3B/meta-llama--Meta-Llama-3.2-3B_task-ACSEmployment/meta-llama--Meta-Llama-3.2-3B_bench-303003459/results.bench-303003459.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.2-3B/meta-llama--Meta-Llama-3.2-3B_task-ACSEmployment/meta-llama--Meta-Llama-3.2-3B_bench-652142191/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,mistralai--Mistral-7B-v0.1,0,0,0.5,0.6511737858107419,553229742,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-7B-v0.1/mistralai--Mistral-7B-v0.1_task-ACSEmployment/mistralai--Mistral-7B-v0.1_bench-553229742/results.bench-553229742.json,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-7B-v0.1/mistralai--Mistral-7B-v0.1_task-ACSEmployment/mistralai--Mistral-7B-v0.1_bench-553229742/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,mistralai--Mistral-7B-v0.1,0,1,0.592156862745098,0.6724400592068873,3614698607,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-7B-v0.1/mistralai--Mistral-7B-v0.1_task-ACSEmployment/mistralai--Mistral-7B-v0.1_bench-3614698607/results.bench-3614698607.json,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-7B-v0.1/mistralai--Mistral-7B-v0.1_task-ACSEmployment/mistralai--Mistral-7B-v0.1_bench-553229742/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3.1-8B,0,0,0.5,0.7237609351968877,1695860394,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-8B/meta-llama--Meta-Llama-3.1-8B_task-ACSEmployment/meta-llama--Meta-Llama-3.1-8B_bench-1695860394/results.bench-1695860394.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-8B/meta-llama--Meta-Llama-3.1-8B_task-ACSEmployment/meta-llama--Meta-Llama-3.1-8B_bench-1695860394/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3.1-8B,0,1,0.53125,0.7308157015676229,4091505086,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-8B/meta-llama--Meta-Llama-3.1-8B_task-ACSEmployment/meta-llama--Meta-Llama-3.1-8B_bench-4091505086/results.bench-4091505086.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-8B/meta-llama--Meta-Llama-3.1-8B_task-ACSEmployment/meta-llama--Meta-Llama-3.1-8B_bench-1695860394/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,Qwen--Qwen2.5-7B-Instruct,1,0,0.5,0.7406145032152801,3515761290,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSEmployment/Qwen--Qwen2.5-7B-Instruct_bench-3515761290/results.bench-3515761290.json,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSEmployment/Qwen--Qwen2.5-7B-Instruct_bench-3515761290/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,Qwen--Qwen2.5-7B-Instruct,1,1,0.1640625,0.740701026850138,2998781710,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSEmployment/Qwen--Qwen2.5-7B-Instruct_bench-2998781710/results.bench-2998781710.json,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSEmployment/Qwen--Qwen2.5-7B-Instruct_bench-3515761290/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,Qwen--Qwen2-7B-Instruct,1,0,0.5,0.7084802432550191,2779567929,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-7B-Instruct/Qwen--Qwen2-7B-Instruct_task-ACSEmployment/Qwen--Qwen2-7B-Instruct_bench-2779567929/results.bench-2779567929.json,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-7B-Instruct/Qwen--Qwen2-7B-Instruct_task-ACSEmployment/Qwen--Qwen2-7B-Instruct_bench-2779567929/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,Qwen--Qwen2-7B-Instruct,1,1,0.593320235756385,0.7119597294282333,1036430177,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-7B-Instruct/Qwen--Qwen2-7B-Instruct_task-ACSEmployment/Qwen--Qwen2-7B-Instruct_bench-1036430177/results.bench-1036430177.json,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-7B-Instruct/Qwen--Qwen2-7B-Instruct_task-ACSEmployment/Qwen--Qwen2-7B-Instruct_bench-2779567929/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,mistralai--Mistral-7B-Instruct-v0.2,1,1,0.8515625,0.5816180537744391,2846343094,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-7B-Instruct-v0.2/mistralai--Mistral-7B-Instruct-v0.2_task-ACSEmployment/mistralai--Mistral-7B-Instruct-v0.2_bench-2846343094/results.bench-2846343094.json,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-7B-Instruct-v0.2/mistralai--Mistral-7B-Instruct-v0.2_task-ACSEmployment/mistralai--Mistral-7B-Instruct-v0.2_bench-1303637677/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,mistralai--Mistral-7B-Instruct-v0.2,1,0,0.5,0.5730954757409359,1303637677,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-7B-Instruct-v0.2/mistralai--Mistral-7B-Instruct-v0.2_task-ACSEmployment/mistralai--Mistral-7B-Instruct-v0.2_bench-1303637677/results.bench-1303637677.json,results/folktexts/10-reuse-bullet-is/model-mistralai--Mistral-7B-Instruct-v0.2/mistralai--Mistral-7B-Instruct-v0.2_task-ACSEmployment/mistralai--Mistral-7B-Instruct-v0.2_bench-1303637677/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,Qwen--Qwen2-7B,0,1,0.4381139489194499,0.7217369001671761,3955520437,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-7B/Qwen--Qwen2-7B_task-ACSEmployment/Qwen--Qwen2-7B_bench-3955520437/results.bench-3955520437.json,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-7B/Qwen--Qwen2-7B_task-ACSEmployment/Qwen--Qwen2-7B_bench-1082380859/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,Qwen--Qwen2-7B,0,0,0.5,0.721789432374054,1082380859,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-7B/Qwen--Qwen2-7B_task-ACSEmployment/Qwen--Qwen2-7B_bench-1082380859/results.bench-1082380859.json,results/folktexts/10-reuse-bullet-is/model-Qwen--Qwen2-7B/Qwen--Qwen2-7B_task-ACSEmployment/Qwen--Qwen2-7B_bench-1082380859/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,google--gemma-2b,0,0,0.5,0.6050165167438684,3552054620,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-google--gemma-2b/google--gemma-2b_task-ACSEmployment/google--gemma-2b_bench-3552054620/results.bench-3552054620.json,results/folktexts/10-reuse-bullet-is/model-google--gemma-2b/google--gemma-2b_task-ACSEmployment/google--gemma-2b_bench-3552054620/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,google--gemma-2b,0,1,0.4426877470355731,0.596466127542018,1676110206,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-google--gemma-2b/google--gemma-2b_task-ACSEmployment/google--gemma-2b_bench-1676110206/results.bench-1676110206.json,results/folktexts/10-reuse-bullet-is/model-google--gemma-2b/google--gemma-2b_task-ACSEmployment/google--gemma-2b_bench-3552054620/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3.1-70B,0,0,0.5,0.754526267648504,3894144820,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-70B/meta-llama--Meta-Llama-3.1-70B_task-ACSEmployment/meta-llama--Meta-Llama-3.1-70B_bench-3894144820/results.bench-3894144820.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-70B/meta-llama--Meta-Llama-3.1-70B_task-ACSEmployment/meta-llama--Meta-Llama-3.1-70B_bench-3894144820/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3.1-70B,0,1,0.46875,0.7505523607046732,3791018160,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-70B/meta-llama--Meta-Llama-3.1-70B_task-ACSEmployment/meta-llama--Meta-Llama-3.1-70B_bench-3791018160/results.bench-3791018160.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.1-70B/meta-llama--Meta-Llama-3.1-70B_task-ACSEmployment/meta-llama--Meta-Llama-3.1-70B_bench-3894144820/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,01-ai--Yi-6B,0,0,0.5,0.5512204467709688,1233037404,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-01-ai--Yi-6B/01-ai--Yi-6B_task-ACSEmployment/01-ai--Yi-6B_bench-1233037404/results.bench-1233037404.json,results/folktexts/10-reuse-bullet-is/model-01-ai--Yi-6B/01-ai--Yi-6B_task-ACSEmployment/01-ai--Yi-6B_bench-1233037404/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,01-ai--Yi-6B,0,1,0.6223091976516634,0.6497770471337501,2777960486,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-01-ai--Yi-6B/01-ai--Yi-6B_task-ACSEmployment/01-ai--Yi-6B_bench-2777960486/results.bench-2777960486.json,results/folktexts/10-reuse-bullet-is/model-01-ai--Yi-6B/01-ai--Yi-6B_task-ACSEmployment/01-ai--Yi-6B_bench-1233037404/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,mistralai--Mixtral-8x22B-v0.1,0,1,0.53125,0.8096758144809664,2872138837,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-mistralai--Mixtral-8x22B-v0.1/mistralai--Mixtral-8x22B-v0.1_task-ACSEmployment/mistralai--Mixtral-8x22B-v0.1_bench-2872138837/results.bench-2872138837.json,results/folktexts/10-reuse-bullet-is/model-mistralai--Mixtral-8x22B-v0.1/mistralai--Mixtral-8x22B-v0.1_task-ACSEmployment/mistralai--Mixtral-8x22B-v0.1_bench-383710022/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,mistralai--Mixtral-8x22B-v0.1,0,0,0.5,0.8054207057238475,383710022,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-mistralai--Mixtral-8x22B-v0.1/mistralai--Mixtral-8x22B-v0.1_task-ACSEmployment/mistralai--Mixtral-8x22B-v0.1_bench-383710022/results.bench-383710022.json,results/folktexts/10-reuse-bullet-is/model-mistralai--Mixtral-8x22B-v0.1/mistralai--Mixtral-8x22B-v0.1_task-ACSEmployment/mistralai--Mixtral-8x22B-v0.1_bench-383710022/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,mistralai--Mixtral-8x7B-v0.1,0,0,0.5,0.737135017042066,4105194320,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-mistralai--Mixtral-8x7B-v0.1/mistralai--Mixtral-8x7B-v0.1_task-ACSEmployment/mistralai--Mixtral-8x7B-v0.1_bench-4105194320/results.bench-4105194320.json,results/folktexts/10-reuse-bullet-is/model-mistralai--Mixtral-8x7B-v0.1/mistralai--Mixtral-8x7B-v0.1_task-ACSEmployment/mistralai--Mixtral-8x7B-v0.1_bench-4105194320/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,mistralai--Mixtral-8x7B-v0.1,0,1,0.4381139489194499,0.7353551022678463,1186858888,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-mistralai--Mixtral-8x7B-v0.1/mistralai--Mixtral-8x7B-v0.1_task-ACSEmployment/mistralai--Mixtral-8x7B-v0.1_bench-1186858888/results.bench-1186858888.json,results/folktexts/10-reuse-bullet-is/model-mistralai--Mixtral-8x7B-v0.1/mistralai--Mixtral-8x7B-v0.1_task-ACSEmployment/mistralai--Mixtral-8x7B-v0.1_bench-4105194320/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,allenai--OLMo-7B-hf,0,1,0.5317460317460317,0.5488564974614584,416960883,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-allenai--OLMo-7B-hf/allenai--OLMo-7B-hf_task-ACSEmployment/allenai--OLMo-7B-hf_bench-416960883/results.bench-416960883.json,results/folktexts/10-reuse-bullet-is/model-allenai--OLMo-7B-hf/allenai--OLMo-7B-hf_task-ACSEmployment/allenai--OLMo-7B-hf_bench-2602816422/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,allenai--OLMo-7B-hf,0,0,0.5,0.5268362323901227,2602816422,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-allenai--OLMo-7B-hf/allenai--OLMo-7B-hf_task-ACSEmployment/allenai--OLMo-7B-hf_bench-2602816422/results.bench-2602816422.json,results/folktexts/10-reuse-bullet-is/model-allenai--OLMo-7B-hf/allenai--OLMo-7B-hf_task-ACSEmployment/allenai--OLMo-7B-hf_bench-2602816422/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3.2-3B-Instruct,1,0,0.5,0.7035700269768334,2417716620,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.2-3B-Instruct/meta-llama--Meta-Llama-3.2-3B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3.2-3B-Instruct_bench-2417716620/results.bench-2417716620.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.2-3B-Instruct/meta-llama--Meta-Llama-3.2-3B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3.2-3B-Instruct_bench-2417716620/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3.2-3B-Instruct,1,1,0.46875,0.7055971521363612,3903086939,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.2-3B-Instruct/meta-llama--Meta-Llama-3.2-3B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3.2-3B-Instruct_bench-3903086939/results.bench-3903086939.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3.2-3B-Instruct/meta-llama--Meta-Llama-3.2-3B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3.2-3B-Instruct_bench-2417716620/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3-70B-Instruct,1,1,0.46875,0.8018825070841226,2301083480,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-70B-Instruct/meta-llama--Meta-Llama-3-70B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3-70B-Instruct_bench-2301083480/results.bench-2301083480.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-70B-Instruct/meta-llama--Meta-Llama-3-70B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3-70B-Instruct_bench-2524206391/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
ACSEmployment,meta-llama--Meta-Llama-3-70B-Instruct,1,0,0.5,0.8020401037047566,2524206391,10,bullet,is,original,default,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-70B-Instruct/meta-llama--Meta-Llama-3-70B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3-70B-Instruct_bench-2524206391/results.bench-2524206391.json,results/folktexts/10-reuse-bullet-is/model-meta-llama--Meta-Llama-3-70B-Instruct/meta-llama--Meta-Llama-3-70B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3-70B-Instruct_bench-2524206391/ACSEmployment_full_seed-42_hash-2520656920.test_predictions.csv
